transaction_date,disclosure_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,party,state,industry,sector
07/06/2021,08/13/2021,Joint,QQQ,"Invesco QQQ Trust, Series 1 <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $262.00 <br> <em>Expires:</em> 09/17/2021 </div>",Stock Option,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/9df3fe53-21d5-43a5-a632-ea804aca39a3/,Republican,AL,,
07/01/2021,08/13/2021,Joint,INTC,"Intel Corporation - Common Stock <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $55.00 <br> <em>Expires:</em> 01/21/2022 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/9df3fe53-21d5-43a5-a632-ea804aca39a3/,Republican,AL,Semiconductors,Technology
07/16/2021,08/13/2021,Joint,CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/9df3fe53-21d5-43a5-a632-ea804aca39a3/,Republican,AL,Computer Software: Prepackaged Software,Technology
07/16/2021,08/13/2021,Joint,NWL,Newell Brands Inc. - Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/9df3fe53-21d5-43a5-a632-ea804aca39a3/,Republican,AL,Plastic Products,Consumer Non-Durables
07/16/2021,08/13/2021,Joint,PEGA,Pegasystems Inc. - Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/9df3fe53-21d5-43a5-a632-ea804aca39a3/,Republican,AL,EDP Services,Technology
07/16/2021,08/13/2021,Joint,PEP,"PepsiCo, Inc. - Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/9df3fe53-21d5-43a5-a632-ea804aca39a3/,Republican,AL,Beverages (Production/Distribution),Consumer Non-Durables
07/16/2021,08/13/2021,Self,XLY,SPDR Select Sector Fund - Consumer Discretionary,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/9df3fe53-21d5-43a5-a632-ea804aca39a3/,Republican,AL,,
07/16/2021,08/13/2021,Self,MTUM,iShares MSCI USA Momentum Factor ETF,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/9df3fe53-21d5-43a5-a632-ea804aca39a3/,Republican,AL,,
07/16/2021,08/13/2021,Self,SQ,"Square, Inc. Class A Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/9df3fe53-21d5-43a5-a632-ea804aca39a3/,Republican,AL,Computer Software: Prepackaged Software,Technology
07/16/2021,08/13/2021,Self,DTD,Wisdomtree U.S. Total Dividend Fund,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/9df3fe53-21d5-43a5-a632-ea804aca39a3/,Republican,AL,,
07/26/2021,08/11/2021,Spouse,RDSA,Royal Dutch Shell Plc,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/045f76aa-7ae2-4040-a603-67b5ebc3b271/,Republican,WV,,
07/26/2021,08/11/2021,Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/045f76aa-7ae2-4040-a603-67b5ebc3b271/,Republican,WV,Computer Software: Prepackaged Software,Technology
07/26/2021,08/11/2021,Spouse,IBM,International Business Machines Corporat,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/045f76aa-7ae2-4040-a603-67b5ebc3b271/,Republican,WV,Computer Manufacturing,Technology
07/26/2021,08/11/2021,Spouse,INTC,Intel Corporation - Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/045f76aa-7ae2-4040-a603-67b5ebc3b271/,Republican,WV,Semiconductors,Technology
07/26/2021,08/11/2021,Spouse,C,"Citigroup, Inc. Common Stock",Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/045f76aa-7ae2-4040-a603-67b5ebc3b271/,Republican,WV,Major Banks,Finance
08/11/2021,08/11/2021,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/19dc5bc2-296b-459f-89c4-778307ee9556/,,,,
08/11/2021,08/11/2021,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Rand Paul,https://efdsearch.senate.gov/search/view/ptr/5407f18e-8faa-4f1e-a8bf-6cf7a2ffe5bd/,,,,
07/30/2021,08/09/2021,Spouse,PINS,"Pinterest, Inc. Class A Common Stock",Stock,Purchase,"$15,001 - $50,000",--,John W. Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/f0c49765-8045-4aa6-a699-2fc462b00526/,Democrat,CO,,
07/27/2021,08/09/2021,Spouse,SNAP,Snap Inc. Class A Common Stock,Stock,Sale (Partial),"$15,001 - $50,000",--,John W. Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/f0c49765-8045-4aa6-a699-2fc462b00526/,Democrat,CO,"Computer Software: Programming, Data Processing",Technology
07/21/2021,08/03/2021,Self,O,Realty Income Corporation Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/56ff7a1f-ddf5-42cf-9f9d-892e2c483511/,Democrat,MI,Real Estate Investment Trusts,Consumer Services
07/26/2021,08/02/2021,Spouse,IJS,S&amp;P Small-Cap 600 Value Ishares ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,IVV,S&amp;P 500 Ishares Core ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,ABYIX,Abbey Capital Futures Strategy Fund- Class I Sha,Other Securities,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,CFA,VictoryShares US 500 Volatility Wtd ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,GLD,SPDR Gold Trust,Other Securities,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,FDN,First Trust Dow Jones Internet ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,LUBFX,Lord Abbett Ultra Short Bond Fund - Class F,Other Securities,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth F,Other Securities,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,GBIL,GS Treasuryaccess 0-1 Year ETF,Other Securities,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,FINX,Global X FinTech ETF,Other Securities,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,NXTG,First Trust Indxx Nextg ETF,Other Securities,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,FIMKX,Fidelity Advisor Emerging Markets Fund,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,GEMIX,Goldman Sachs Emerging Markets Equity Fund Insti,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/26/2021,08/02/2021,Spouse,FCPIX,Fidelity Advisor International Capital Appreciat,Other Securities,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,,
07/08/2021,08/02/2021,Spouse,JCI,Johnson Controls International plc Ordinary Share,Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,Other Consumer Services,Consumer Services
07/08/2021,08/02/2021,Spouse,FAST,Fastenal Company - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ab4ef7b8-d7ac-48b4-860f-dd7033dbcdd7/,Democrat,DE,RETAIL: Building Materials,Consumer Services
06/24/2021,07/28/2021,Spouse,TMO,Thermo Fisher Scientific Inc.,Stock,Purchase,"$1,001 - $15,000",--,"Angus S. King, Jr.",https://efdsearch.senate.gov/search/view/ptr/ebdeed3c-9789-4bae-acc4-298448c28344/,Independent,ME,Industrial Machinery/Components,Capital Goods
06/24/2021,07/28/2021,Spouse,ADBE,Adobe Inc.,Stock,Purchase,"$1,001 - $15,000",--,"Angus S. King, Jr.",https://efdsearch.senate.gov/search/view/ptr/ebdeed3c-9789-4bae-acc4-298448c28344/,Independent,ME,Computer Software: Prepackaged Software,Technology
03/29/2021,07/23/2021,Joint,ALGN,"Align Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Industrial Specialties,Health Care
04/05/2021,07/23/2021,Joint,INTC,"Intel Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $60.00 <br> <em>Expires:</em> 10/15/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Semiconductors,Technology
01/25/2021,07/23/2021,Joint,BABA,"Alibaba Group Holding Limited <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $230.00 <br> <em>Expires:</em> 09/17/2021 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Business Services,Miscellaneous
01/21/2021,07/23/2021,Joint,CLF,"Cleveland-Cliffs Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $15.00 <br> <em>Expires:</em> 07/16/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Precious Metals,Basic Industries
01/21/2021,07/23/2021,Joint,CLF,Cleveland-Cliffs Inc.,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Precious Metals,Basic Industries
01/15/2021,07/23/2021,Joint,SDOG,ALPS Sector Dividend Dogs ETF,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
01/13/2021,07/23/2021,Joint,QQQ,"Invesco QQQ Trust <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $262.00 <br> <em>Expires:</em> 09/17/2021 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
01/13/2021,07/23/2021,Joint,TDY,Teledyne Technologies Incorporated,Stock,Sale (Full),"$50,001 - $100,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Industrial Machinery/Components,Capital Goods
01/06/2021,07/23/2021,Joint,AA,"Alcoa Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $22.00 <br> <em>Expires:</em> 01/21/2022 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
01/06/2021,07/23/2021,Joint,AA,"Alcoa Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $22.00 <br> <em>Expires:</em> 01/21/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
01/06/2021,07/23/2021,Joint,AA,"Alcoa Corporation <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $26.00 <br> <em>Expires:</em> 07/16/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
01/06/2021,07/23/2021,Joint,AA,Alcoa Corporation,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
01/06/2021,07/23/2021,Joint,AA,Alcoa Corporation,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
01/05/2021,07/23/2021,Joint,FB,"Facebook, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $225.00 <br> <em>Expires:</em> 07/16/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,"Computer Software: Programming, Data Processing",Technology
01/04/2021,07/23/2021,Joint,INTC,"Intel Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $50.00 <br> <em>Expires:</em> 07/16/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Semiconductors,Technology
01/04/2021,07/23/2021,Joint,INTC,"Intel Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $50.00 <br> <em>Expires:</em> 07/16/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Semiconductors,Technology
01/04/2021,07/23/2021,Joint,INTC,"Intel Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $50.00 <br> <em>Expires:</em> 07/16/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Semiconductors,Technology
01/04/2021,07/23/2021,Joint,INTC,"Intel Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $50.00 <br> <em>Expires:</em> 07/16/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Semiconductors,Technology
01/04/2021,07/23/2021,Joint,WY,Weyerhaeuser Company,Stock,Sale (Full),"$50,001 - $100,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Real Estate Investment Trusts,Consumer Services
01/04/2021,07/23/2021,Joint,ONEQ,Fidelity Nasdaq Composite Index ETF,Stock,Sale (Full),"$100,001 - $250,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
01/04/2021,07/23/2021,Joint,DG,Dollar General Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Department/Specialty Retail Stores,Consumer Services
02/19/2021,07/23/2021,Joint,ADBE,"Adobe Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $405.00 <br> <em>Expires:</em> 06/18/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Computer Software: Prepackaged Software,Technology
02/16/2021,07/23/2021,Joint,OXY,"Occidental Petroleum Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 08/20/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Oil & Gas Production,Energy
02/16/2021,07/23/2021,Joint,OXY,"Occidental Petroleum Corporation <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $30.00 <br> <em>Expires:</em> 08/20/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Oil & Gas Production,Energy
02/16/2021,07/23/2021,Joint,OXY,"Occidental Petroleum Corporation <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $30.00 <br> <em>Expires:</em> 08/20/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Oil & Gas Production,Energy
02/16/2021,07/23/2021,Joint,OXY,"Occidental Petroleum Corporation <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $30.00 <br> <em>Expires:</em> 08/20/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Oil & Gas Production,Energy
02/16/2021,07/23/2021,Joint,OXY,"Occidental Petroleum Corporation <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $30.00 <br> <em>Expires:</em> 08/20/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Oil & Gas Production,Energy
02/16/2021,07/23/2021,Joint,OXY,Occidental Petroleum Corporation,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,Oil & Gas Production,Energy
02/11/2021,07/23/2021,Joint,ECOM,"ChannelAdvisor Corporation <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $30.00 <br> <em>Expires:</em> 09/17/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
02/10/2021,07/23/2021,Joint,ECOM,"ChannelAdvisor Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 09/17/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
02/10/2021,07/23/2021,Joint,ECOM,"ChannelAdvisor Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 09/17/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
02/10/2021,07/23/2021,Joint,ECOM,"ChannelAdvisor Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 09/17/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
02/10/2021,07/23/2021,Joint,ECOM,"ChannelAdvisor Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 09/17/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/3bdd9340-7c8c-4ed0-898d-dad3835940d2/,Republican,AL,,
