isin,priceAsk,priceClose,priceFiftyTwoWeekHigh,priceFiftyTwoWeekLow,volumeAverage,cashFlow,earningsPerShare,freeCashFlowYield,priceEarningsRatio,priceToCash,foreignExempt,shareDescription,numOfShares,yieldAnnual,incomeStatement,priceBid,priceDayHigh,priceDayLow,dateExDate,datePayDate,dateRecordDate,dividend,dividendType,frankingPercent
AU000000TKL9,0.006,0.006,0.012,0.004,1004197.48,-1.13405,-0.00173,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,722774561.0,0.0,"[{'revenue': 1590, 'netIncome': -1977030, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 3220, 'netIncome': -1705260, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 3250, 'netIncome': -862660, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 19740, 'netIncome': -1412950, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.005,,,,,,,,
AU000000TWE9,13.200000000000001,12.97,14.84,10.48,2405304.695652,-75.3,0.47174,0.04654804363227418,27.49396,21.48318,False,Ordinary Fully Paid,721848176.0,2.577710386656558,"[{'revenue': 2531800000, 'netIncome': 263200000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 2683900000, 'netIncome': 250000000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 2678200000, 'netIncome': 245400000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 2883000000, 'netIncome': 408500000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",13.15,13.23,13.0,2023-03-03,2023-04-04,2023-03-06,0.18,I,100.0
AU000000TCL6,14.030000000000001,14.120000000000001,14.93,12.26,4971591.76087,-617.0,0.05308,0.02977259099545849,266.0135,33.58794,False,Fully Paid Ordinary/units Stapled Securities,3080480181.0,3.752680486061472,"[{'revenue': 3406000000, 'netIncome': 19000000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 2886000000, 'netIncome': 3303000000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 3169000000, 'netIncome': -111000000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 4166000000, 'netIncome': 171000000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",13.97,14.09,13.905000000000001,2022-12-29,2023-02-13,2022-12-30,0.265,I,0.0
AU0000150526,1.9000000000000001,1.84,3.71,1.62,40905.098901,7.591,0.03387,0.03425666463410457,54.32536,29.1914,False,Ordinary Fully Paid,152080865.0,0.0,"[{'revenue': 107574000, 'netIncome': 1704000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 76568000, 'netIncome': 1880000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 71852000, 'netIncome': 2608000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 67766000, 'netIncome': 2142000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",1.85,1.885,1.8475000000000001,,,,,,
AU000000TKM7,0.079,0.065,0.145,0.045,696767.477778,-3.14709,-0.00866,-1.00000010000001e-05,-99999.99,-99999.99,False,Chess Depositary Interests 1:1,363945083.0,0.0,"[{'revenue': 25510, 'netIncome': -2185620, 'period': '2022A', 'fPeriodEndDate': 44651, 'curCode': 'AUD'}, {'revenue': 14440, 'netIncome': -274160, 'period': '2021A', 'fPeriodEndDate': 44286, 'curCode': 'AUD'}, {'revenue': 9430, 'netIncome': -3522370, 'period': '2020A', 'fPeriodEndDate': 43921, 'curCode': 'AUD'}, {'revenue': 10550, 'netIncome': -1295790, 'period': '2019A', 'fPeriodEndDate': 43555, 'curCode': 'AUD'}]",0.067,0.069,0.0665,,,,,,
AU000000TPC7,3.0,2.62,3.0,1.5,1743.853659,26.84519,1.52021,0.6071977217941479,1.72345,1.64691,False,Ordinary Fully Paid,11375613.0,8.0,"[{'revenue': 122984700, 'netIncome': 5212710, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 93628570, 'netIncome': 4686820, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 86346160, 'netIncome': 3361590, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 83336530, 'netIncome': 2214990, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",2.05,2.57,2.5,2023-03-07,2023-03-22,2023-03-08,0.1,I,100.0
AU000000TEG2,0.019,0.019,0.029,0.011,6650026.788889,-10.44583,0.00296,0.22820994402010078,6.41892,4.38193,False,Ordinary Fully Paid,1375917720.0,0.0,"[{'revenue': 19448010, 'netIncome': -7704890, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 6713690, 'netIncome': -3931720, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 12261150, 'netIncome': -3786560, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 13185340, 'netIncome': -1764570, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.018000000000000002,0.019,0.0175,2010-09-10,2010-09-30,2010-09-16,0.0023,F,0.0
AU000000TRY7,,0.037,0.032,0.029,,-3.772,-0.0301,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,2132906717.0,0.0,"[{'revenue': 59548000, 'netIncome': -32819000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 56303000, 'netIncome': -43893000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 103621000, 'netIncome': -45832000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}, {'revenue': 115714000, 'netIncome': -9611000, 'period': '2018A', 'fPeriodEndDate': 43281, 'curCode': 'AUD'}]",,,,2012-09-10,2012-10-19,2012-09-14,0.1,F,100.0
AU000000TBR5,3.8000000000000003,3.6,5.0,2.76,9198.013514,1.55196,0.10398,0.11989271999414926,34.62204,8.34079,False,Ordinary Fully Paid,52468077.0,5.405405405405405,"[{'revenue': 124082570, 'netIncome': 1797670, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 177764790, 'netIncome': 50745310, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 180612930, 'netIncome': 48211440, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 364722070, 'netIncome': 34651420, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",3.5,3.7,3.7,2022-10-27,2022-11-15,2022-10-28,0.2,F,100.0
AU000000TRM2,,0.047,0.16,0.032,164308.938776,-0.16722,-0.01764,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,167157060.0,0.0,"[{'revenue': 75100, 'netIncome': -2671850, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 10010, 'netIncome': -359160, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 170580, 'netIncome': -94100, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 82310, 'netIncome': -1363350, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",,,,,,,,,
AU0000138125,0.25,0.25,0.68,0.195,306173.811111,-50.57335,-0.00748,-1.00000010000001e-05,-99999.99,-99999.99,False,Chess Depositary Interests 1:1,321804002.0,0.0,"[{'revenue': 31690, 'netIncome': -2013760, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 217050, 'netIncome': -1600, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': 111052940, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -5455710, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.24,0.25,0.24,,,,,,
AU0000046799,,0.049,0.054,0.049,,-2.26638,-0.02229,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,311306779.0,0.0,"[{'revenue': 1083330, 'netIncome': -6915890, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 9667840, 'netIncome': -8406620, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 20811110, 'netIncome': -4667870, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 31563750, 'netIncome': 1499050, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",,,,,,,,,
AU000000TGN3,0.13,0.11,0.13,0.076,93490.042553,-3.22836,-0.00435,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,786414272.0,0.0,"[{'revenue': 519200, 'netIncome': -5085150, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 550500, 'netIncome': -4722660, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 985130, 'netIncome': -12302030, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 979700, 'netIncome': -13016440, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.11,0.11,0.11,,,,,,
AU0000023202,2.07,2.05,3.11719,1.89829,95457.786437,-4.10714,-0.37339,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,70725000.0,0.0,"[{'revenue': 4220850, 'netIncome': -11824300, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 79298740, 'netIncome': 52227770, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': -53195050, 'netIncome': -45665720, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 351840, 'netIncome': -2649850, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",2.05,2.08,2.05,2023-04-19,2023-05-05,2023-04-20,0.125,I,100.0
AU0000046021,0.032,0.03,0.10581,0.029,140231.8375,-4.15161,-0.03454,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,201384624.0,0.0,"[{'revenue': 0, 'netIncome': -3324870, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -3461320, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -3522160, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -1080000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.03,0.03,0.029,,,,,,
AU000000TTA3,0.023,0.016,0.032,0.015,30354.769231,-0.72069,-0.01364,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,137423410.0,0.0,"[{'revenue': 3099150, 'netIncome': -1783710, 'period': '2022A', 'fPeriodEndDate': 44651, 'curCode': 'AUD'}, {'revenue': 7730700, 'netIncome': 843390, 'period': '2021A', 'fPeriodEndDate': 44286, 'curCode': 'AUD'}, {'revenue': 3643560, 'netIncome': -2679830, 'period': '2020A', 'fPeriodEndDate': 43921, 'curCode': 'AUD'}, {'revenue': 13085010, 'netIncome': -3496780, 'period': '2019A', 'fPeriodEndDate': 43555, 'curCode': 'AUD'}]",0.016,,,2013-07-08,2013-07-26,2013-07-12,0.004,F,100.0
AU000000TON7,0.03,0.028,0.045,0.015,1376429.054348,-3.45252,-0.00319,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1382784177.0,0.0,"[{'revenue': 0, 'netIncome': -3406760, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -2161090, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -2637350, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -4019480, 'period': '2018A', 'fPeriodEndDate': 43465, 'curCode': 'AUD'}]",0.028,0.03,0.028,,,,,,
NZTRUE0001S7,0.03,0.029,0.07189,0.025,76316.289042,-2.03026,-0.02116,-1.00000010000001e-05,-99999.99,-99999.99,True,Ordinary Fully Paid Foreign Exempt Nzx,416642008.0,0.0,"[{'revenue': 1678470, 'netIncome': -7892670, 'period': '2022A', 'fPeriodEndDate': 44651, 'curCode': 'NZD'}, {'revenue': 1132640, 'netIncome': -3490010, 'period': '2021A', 'fPeriodEndDate': 44286, 'curCode': 'NZD'}, {'revenue': 1288240, 'netIncome': -5196720, 'period': '2020A', 'fPeriodEndDate': 43921, 'curCode': 'NZD'}, {'revenue': 1862950, 'netIncome': -3380450, 'period': '2019A', 'fPeriodEndDate': 43555, 'curCode': 'NZD'}]",0.029,,,,,,,,
AU0000079691,4.53,3.44,4.64,2.81,728891.811111,-59.6,0.03836,0.07151351927325102,89.67675,13.98337,False,Ordinary Fully Paid,299179135.0,0.0,"[{'revenue': 1406700000, 'netIncome': 11600000, 'period': '2022A', 'fPeriodEndDate': 44834, 'curCode': 'AUD'}, {'revenue': 1235000000, 'netIncome': 13800000, 'period': '2021A', 'fPeriodEndDate': 44469, 'curCode': 'AUD'}, {'revenue': 1289100000, 'netIncome': 45600000, 'period': '2020A', 'fPeriodEndDate': 44104, 'curCode': 'AUD'}, {'revenue': 1316500000, 'netIncome': 56900000, 'period': '2019A', 'fPeriodEndDate': 43738, 'curCode': 'AUD'}]",4.49,4.64,4.45,2022-06-01,2022-06-17,2022-06-02,0.015,I,0.0
AU000000TYX5,0.017,0.016,0.067,0.005,4655479.622222,-1.97258,-0.00213,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,2406425325.0,0.0,"[{'revenue': 127630, 'netIncome': -783680, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 240, 'netIncome': -384070, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 310, 'netIncome': -6939950, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 4590, 'netIncome': -8207230, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.016,0.017,0.0165,,,,,,
AU0000028706,0.014,0.013000000000000001,0.045,0.011,772338.962025,-3.77635,-0.00453,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1092195295.0,0.0,"[{'revenue': 556140, 'netIncome': -4506900, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'AUD'}, {'revenue': 286900, 'netIncome': -3646440, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 193150, 'netIncome': -3654030, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 309000, 'netIncome': -6719590, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",0.011,0.012,0.012,,,,,,
AU000000TZL7,0.033,0.032,0.13,0.032,98387.092593,-1.70978,-0.00984,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,252708114.0,0.0,"[{'revenue': 22546580, 'netIncome': 42900, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 17459250, 'netIncome': -1658200, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 12852400, 'netIncome': -5120230, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 17430930, 'netIncome': -4359690, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.025,0.034,0.032,,,,,,
AU0000066508,1.445,1.445,1.835,0.6,1940673.736264,-42.145,-0.02026,0.030513117741882825,-99999.99,32.77279,False,Ordinary Fully Paid,519511084.0,0.0,"[{'revenue': 326143000, 'netIncome': -29617000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 234038000, 'netIncome': -29823000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 206808000, 'netIncome': -38057000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 189770000, 'netIncome': -18439000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",1.42,1.465,1.42,,,,,,
AU000000UUL6,,0.08,0.26,0.056,,-9.4021,-0.00038,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,73307524.0,0.0,"[{'revenue': 285880, 'netIncome': -14590, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 283530, 'netIncome': -250510, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 988280, 'netIncome': -268040, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 33330, 'netIncome': -538100, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",,,,,,,,,
AU000000UOS4,0.5700000000000001,0.5650000000000001,0.66,0.515,39760.333333,140.6,0.04382,0.37385553474426414,12.89366,2.67483,False,Ordinary Fully Paid,1533328979.0,3.636363636363636,"[{'revenue': 287625000, 'netIncome': 66845000, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'AUD'}, {'revenue': 283790000, 'netIncome': 80289000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 396508000, 'netIncome': 97343000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 532572000, 'netIncome': 91789000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",0.55,0.55,0.55,2023-05-09,2023-06-06,2023-05-10,0.02,F,0.0
NZVNLE0001S1,3.29,3.29,3.4,3.1,3536.4375,-50.456,0.36541,0.14638930772496378,9.22252,6.8311,True,Ordinary Fully Paid Foreign Exempt Nzx,86700247.0,0.0,"[{'revenue': 341459000, 'netIncome': 31281000, 'period': '2022A', 'fPeriodEndDate': 44651, 'curCode': 'NZD'}, {'revenue': 296057000, 'netIncome': 26864000, 'period': '2021A', 'fPeriodEndDate': 44286, 'curCode': 'NZD'}, {'revenue': 332022000, 'netIncome': 20953000, 'period': '2020A', 'fPeriodEndDate': 43921, 'curCode': 'NZD'}, {'revenue': 332075000, 'netIncome': 22719000, 'period': '2019A', 'fPeriodEndDate': 43555, 'curCode': 'NZD'}]",3.0,3.1,3.1,2023-01-11,2023-01-26,2023-01-12,0.0455,I,85.0
AU0000089724,1.47,1.425,1.82,1.055,204171.978261,-6.338,-0.04495,0.03493377778414349,-99999.99,28.62559,False,Ordinary Fully Paid,464959921.0,0.0,"[{'revenue': 57432000, 'netIncome': -26733000, 'period': '2022A', 'fPeriodEndDate': 44773, 'curCode': 'AUD'}, {'revenue': 34307000, 'netIncome': -32567000, 'period': '2021A', 'fPeriodEndDate': 44408, 'curCode': 'AUD'}, {'revenue': 5095550, 'netIncome': -15532200, 'period': '2020A', 'fPeriodEndDate': 44043, 'curCode': 'AUD'}, {'revenue': 16210, 'netIncome': -2510900, 'period': '2019A', 'fPeriodEndDate': 43677, 'curCode': 'AUD'}]",1.43,1.49,1.385,,,,,,
AU0000009771,3.84,3.7600000000000002,5.44,3.03,260201.26087,,,,,,True,Cdi 20:1 Foreign Exempt Xpar,2775341760.0,0.0,"[{'revenue': 3003800000, 'netIncome': 178200000, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'EUR'}, {'revenue': 2519700000, 'netIncome': -972000000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'EUR'}, {'revenue': 2646100000, 'netIncome': -7212600000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'EUR'}, {'revenue': 3380900000, 'netIncome': 1103300000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'EUR'}]",3.75,3.83,3.79,2020-03-24,2020-04-09,2020-03-25,0.3509,F,0.0
AU0000269821,0.155,0.145,0.26,0.1,134184.469136,-9.83042,-0.04013,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,249357168.0,0.0,"[{'revenue': 5397890, 'netIncome': -8929930, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 3673020, 'netIncome': -5201170, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 350340, 'netIncome': -2363470, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 65350, 'netIncome': -3237500, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.15,0.15,0.15,,,,,,
AU0000169039,0.068,0.065,0.125,0.036,246540.8,-7.46999,-0.02383,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,427716669.0,0.0,"[{'revenue': 4670, 'netIncome': -5056080, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 34660, 'netIncome': -1277700, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 57690, 'netIncome': -681640, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}, {'revenue': 46450, 'netIncome': -63610, 'period': '2018A', 'fPeriodEndDate': 43465, 'curCode': 'AUD'}]",0.066,0.068,0.066,,,,,,
AU0000219347,0.11,0.097,0.29,0.094,138547.457143,-1.00275,-0.05322,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,40900001.0,0.0,"[{'revenue': 0, 'netIncome': -1217010, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -1360, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}]",0.097,,,,,,,,
AU000000VAR3,0.022,0.022,0.065,0.015,298449.111111,-2.93107,-0.00314,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,318120913.0,0.0,"[{'revenue': 580, 'netIncome': -827050, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 6110, 'netIncome': -684610, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 1690, 'netIncome': -1125140, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 114210, 'netIncome': -451710, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.019,,,,,,,,
AU000000UCM2,0.06,0.045,0.11,0.04,59175.516129,-1.733,-0.01352,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,198635884.0,0.0,"[{'revenue': 3019600, 'netIncome': -1972310, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 4420410, 'netIncome': -924240, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 3998190, 'netIncome': -1331340, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 3590180, 'netIncome': -1389400, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.045,,,,,,,,
AU0000256646,0.032,0.029,0.051,0.017,7981287.333333,-1.24876,-0.00408,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,882125996.0,0.0,"[{'revenue': 5426440, 'netIncome': -3170720, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 7044400, 'netIncome': -6235510, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 16481010, 'netIncome': -1914560, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 23920770, 'netIncome': -4795980, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.031,0.032,0.029,,,,,,
AU0000053522,0.078,0.073,0.18,0.053,877822.880435,-4.87511,-0.00294,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,484412374.0,0.0,"[{'revenue': 15470, 'netIncome': -1682270, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 70, 'netIncome': -583270, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 520, 'netIncome': -2866910, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 31570, 'netIncome': -3872230, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.07200000000000001,0.078,0.07200000000000001,,,,,,
AU000000UBI2,0.28,0.25,0.85,0.21,124214.411111,-16.26729,-0.13297,-1.00000010000001e-05,-99999.99,-99999.99,False,Chess Depositary Interests 1:1,212369435.0,0.0,"[{'revenue': 4524960, 'netIncome': -26854550, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'AUD'}, {'revenue': 5777750, 'netIncome': -10506940, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 3202610, 'netIncome': -7638020, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 6897200, 'netIncome': -4846290, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",0.25,0.25,0.25,,,,,,
